Source,,,,,Bronze Layer,,,,,,Silver 1,,,,,,,,,,
Source System,File/Table Name,Source Field Name,Data Type,Data Length,Schema Name,Table Name,Field Name,Data Type,Data Length,Transformation Rules,Schema Name,Table Name,Proposed Table Name,Physical Field NM,Physical Field NM (Temp),Logical Field Name,Data Type,Data Length,Business Rule,SQL Command,Transformation Rule
MDM,C_B_ADDRESS,STD_POSTAL_CD,nvarchar,100,BRZ_MDM,C_B_ADDRESS,STD_POSTAL_CD,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,STD_POSTAL_CD,,,varchar,,,,
MDM,C_B_ADDRESS,LOGDATE,datetime,,BRZ_MDM,C_B_ADDRESS,LOGDATE,timestamp_ntz,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,LOG_DT,,,timestamp_ntz,,,,
RLS,QRY4TMHPX,PNO,varchar,11,BRZ_RLS,QRY4TMHPX,PNO,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,PDOI,decimal,"8, 0",BRZ_RLS,QRY4TMHPX,PDOI,number,"8, 0",Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,number,,,,
RLS,QRY4TMHPX,PSTU,varchar,1,BRZ_RLS,QRY4TMHPX,PSTU,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,PPTD,decimal,"8, 0",BRZ_RLS,QRY4TMHPX,PPTD,number,"8, 0",Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,number,,,,
RLS,QRY4TMHPX,PMODE,varchar,1,BRZ_RLS,QRY4TMHPX,PMODE,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,PMPREM,decimal,"15, 2",BRZ_RLS,QRY4TMHPX,PMPREM,number,"15, 2",Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,number,,,,
RLS,QRY4TMHPX,PNAME,varchar,50,BRZ_RLS,QRY4TMHPX,PNAME,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,PDOB,decimal,"8, 0",BRZ_RLS,QRY4TMHPX,PDOB,number,"8, 0",Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,number,,,,
RLS,QRY4TMHPX,PSEX,varchar,1,BRZ_RLS,QRY4TMHPX,PSEX,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,PADR1,varchar,30,BRZ_RLS,QRY4TMHPX,PADR1,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,PADR2,varchar,30,BRZ_RLS,QRY4TMHPX,PADR2,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,PADR3,varchar,30,BRZ_RLS,QRY4TMHPX,PADR3,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,PADR4,varchar,30,BRZ_RLS,QRY4TMHPX,PADR4,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,PCTY,varchar,10,BRZ_RLS,QRY4TMHPX,PCTY,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,PTEL1,varchar,15,BRZ_RLS,QRY4TMHPX,PTEL1,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,PTEL2,varchar,15,BRZ_RLS,QRY4TMHPX,PTEL2,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,POWNER,varchar,50,BRZ_RLS,QRY4TMHPX,POWNER,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,LPAYDB,decimal,"8, 0",BRZ_RLS,QRY4TMHPX,LPAYDB,number,"8, 0",Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,number,,,,
RLS,QRY4TMHPX,POWSEX,varchar,1,BRZ_RLS,QRY4TMHPX,POWSEX,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,LILSP,decimal,"15, 2",BRZ_RLS,QRY4TMHPX,LILSP,number,"15, 2",Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,number,,,,
RLS,QRY4TMHPX,LTTRMP,decimal,"15, 2",BRZ_RLS,QRY4TMHPX,LTTRMP,number,"15, 2",Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,number,,,,
RLS,QRY4TMHPX,ANAME,varchar,50,BRZ_RLS,QRY4TMHPX,ANAME,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,AAC,varchar,30,BRZ_RLS,QRY4TMHPX,AAC,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,LPLAN,varchar,7,BRZ_RLS,QRY4TMHPX,LPLAN,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,COPHO,varchar,14,BRZ_RLS,QRY4TMHPX,COPHO,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,PDOS,decimal,"8, 0",BRZ_RLS,QRY4TMHPX,PDOS,number,"8, 0",Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,number,,,,
RLS,QRY4TMHPX,BBBRH,decimal,"6, 0",BRZ_RLS,QRY4TMHPX,BBBRH,number,"6, 0",Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,number,,,,
RLS,QRY4TMHPX,BBNAME,varchar,50,BRZ_RLS,QRY4TMHPX,BBNAME,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,BBAREA,decimal,"6, 0",BRZ_RLS,QRY4TMHPX,BBAREA,number,"6, 0",Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,number,,,,
RLS,QRY4TMHPX,BBZIPC,varchar,6,BRZ_RLS,QRY4TMHPX,BBZIPC,varchar,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,varchar,,,,
RLS,QRY4TMHPX,LOGDATE,datetime2,3,BRZ_RLS,QRY4TMHPX,LOGDATE,timestamp_ntz,,Direct,SLV_RLS,QRY4TMHPXb_FR,QRY4TMHPXb_FR,,,,timestamp_ntz,,,,
RLS,PERIOD,,,,BRZ_RLS,PERIOD,,,,Direct,SLV_RLS,PERIOD,PERIOD,,,,,,,,
RLS,RLS_LFPCOMMR,,,,BRZ_RLS,RLS_LFPCOMMR,,,,Direct,SLV_RLS,RLS_LFPCOMMR,RLS_LFPCOMMR,,,,,,,,
RLS,CARE_CLAIMH,,,,BRZ_RLS,CARE_CLAIMH,,,,Direct,SLV_RLS,CARE_CLAIMH,CARE_CLAIMH,,,,,,,,
RLS,CARE_Policy,,,,BRZ_RLS,CARE_Policy,,,,Direct,SLV_RLS,CARE_Policy,CARE_Policy,,,,,,,,
RLS,CARE_POLICY_MEMBER,,,,BRZ_RLS,CARE_POLICY_MEMBER,,,,Direct,SLV_RLS,CARE_POLICY_MEMBER,CARE_POLICY_MEMBER,,,,,,,,
RLS,CARE_Profile,,,,BRZ_RLS,CARE_Profile,,,,Direct,SLV_RLS,CARE_Profile,CARE_Profile,,,,,,,,
MAN,IDAS_REGION_HOS_RFA_MAPPING,REGION_ID,varchar,10,BRZ_MAN,IDAS_REGION_HOS_RFA_MAPPING,REGION_ID,varchar,,Direct,SLV_MAN,IDAS_REGION_HOS_RFA_MAPPING,IDAS_REGION_HOS_RFA_MAPPING,REGION_ID,,,varchar,,,,
MAN,IDAS_REGION_HOS_RFA_MAPPING,CATEGORY,varchar,20,BRZ_MAN,IDAS_REGION_HOS_RFA_MAPPING,CATEGORY,varchar,,Direct,SLV_MAN,IDAS_REGION_HOS_RFA_MAPPING,IDAS_REGION_HOS_RFA_MAPPING,CATEGORY,,,varchar,,,,
MAN,IDAS_REGION_HOS_RFA_MAPPING,new_region,varchar,2,BRZ_MAN,IDAS_REGION_HOS_RFA_MAPPING,new_region,varchar,,Direct,SLV_MAN,IDAS_REGION_HOS_RFA_MAPPING,IDAS_REGION_HOS_RFA_MAPPING,NEW_REGION,,,varchar,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,FACTPERIOD,int,,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,FACTPERIOD,integer,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,FACT_PERIOD,,,integer,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_ID,varchar,10,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_ID,varchar,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_ID,,,varchar,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_GROUP_ID,int,,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_GROUP_ID,integer,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_GROUP_ID,,,integer,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_NAME,varchar,50,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_NAME,varchar,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_NM,,,varchar,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,CATEGORY,varchar,20,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,CATEGORY,varchar,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,CATEGORY,,,varchar,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_WILAYAH,varchar,30,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_WILAYAH,varchar,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_AREA,,,varchar,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_NAME_2,varchar,50,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_NAME_2,varchar,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_NM_2,,,varchar,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_GROUP_NAME,varchar,255,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_GROUP_NAME,varchar,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,REGION_GROUP_NM,,,varchar,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,PROVINCE,varchar,50,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,PROVINCE,varchar,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,PROVINCE,,,varchar,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,HOS,varchar,20,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,HOS,varchar,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,HOS,,,varchar,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,HOS NAME,varchar,100,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,HOS NAME,varchar,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,HOS_NM,,,varchar,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Kode RSM Current,float,,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Kode RSM Current,float,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,RSM_CD_CURRENT,,,float,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Kode AGRSM Current,float,,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Kode AGRSM Current,float,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,AGRSM_CD_CURRENT,,,float,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Nama RSM Current,varchar,255,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Nama RSM Current,varchar,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,RSM_NM_CURRENT,,,varchar,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Area Code,varchar,100,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Area Code,varchar,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,AREA_CD,,,varchar,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Area Code Mandiri,float,,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Area Code Mandiri,float,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,AREA_CD_MANDIRI,,,float,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Kode ASM Current,float,,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Kode ASM Current,float,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,ASM_CD_CURRENT,,,float,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Kode AGASM Current,float,,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Kode AGASM Current,float,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,AGASM_CD_CURRENT,,,float,,,,
MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Nama ASM Current,varchar,255,BRZ_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,Nama ASM Current,varchar,,Direct,SLV_MAN,IDAS_MAPPING_STRUCTURE_CURRENT,IDAS_MAPPING_STRUCTURE_CURRENT,ASM_NM_CURRENT,,,varchar,,,,
MAN,IDAS_AMFS_MANPOWER_BIZCASE,KODE FA,numeric,"6, 0",BRZ_MAN,IDAS_AMFS_MANPOWER_BIZCASE,KODE FA,number,"6, 0",Direct,SLV_MAN,IDAS_AMFS_MANPOWER_BIZCASE,IDAS_AMFS_MANPOWER_BIZCASE,FA_CD,,,number,"6, 0",,,
MAN,IDAS_AMFS_MANPOWER_BIZCASE,FACTPERIOD,int,,BRZ_MAN,IDAS_AMFS_MANPOWER_BIZCASE,FACTPERIOD,integer,,Direct,SLV_MAN,IDAS_AMFS_MANPOWER_BIZCASE,IDAS_AMFS_MANPOWER_BIZCASE,FACT_PERIOD,,,integer,,,,
MAN,IDAS_AMFS_MANPOWER_BIZCASE,FLAG,int,,BRZ_MAN,IDAS_AMFS_MANPOWER_BIZCASE,FLAG,integer,,Direct,SLV_MAN,IDAS_AMFS_MANPOWER_BIZCASE,IDAS_AMFS_MANPOWER_BIZCASE,FLAG,,,integer,,,,
MAN,IDAS_AMFS_MANPOWER_BIZCASE,FACTPERIOD_START,int,,BRZ_MAN,IDAS_AMFS_MANPOWER_BIZCASE,FACTPERIOD_START,integer,,Direct,SLV_MAN,IDAS_AMFS_MANPOWER_BIZCASE,IDAS_AMFS_MANPOWER_BIZCASE,FACT_PERIOD_START,,,integer,,,,
MAN,IDAS_AMFS_MANPOWER_BIZCASE,FACTPERIOD_END,int,,BRZ_MAN,IDAS_AMFS_MANPOWER_BIZCASE,FACTPERIOD_END,integer,,Direct,SLV_MAN,IDAS_AMFS_MANPOWER_BIZCASE,IDAS_AMFS_MANPOWER_BIZCASE,FACT_PERIOD_END,,,integer,,,,
MAN,IDAS_Campaign_Mapping,Entity,varchar,10,BRZ_MAN,IDAS_CAMPAIGN_MAPPING,Entity,varchar,,Direct,SLV_MAN,IDAS_CAMPAIGN_MAPPING,CAMPAIGN_MAPPING,ENTITY,,,varchar,,,,
MAN,IDAS_Campaign_Mapping,Campaign,varchar,1000,BRZ_MAN,IDAS_CAMPAIGN_MAPPING,Campaign,varchar,,Direct,SLV_MAN,IDAS_CAMPAIGN_MAPPING,CAMPAIGN_MAPPING,CAMPAIGN,,,varchar,,,,
MAN,IDAS_Campaign_Mapping,ProductID,varchar,1000,BRZ_MAN,IDAS_CAMPAIGN_MAPPING,ProductID,varchar,,Direct,SLV_MAN,IDAS_CAMPAIGN_MAPPING,CAMPAIGN_MAPPING,PRODUCT_CD,,,varchar,,,,
MAN,IDAS_Campaign_Mapping,PSOUR,varchar,1000,BRZ_MAN,IDAS_CAMPAIGN_MAPPING,PSOUR,varchar,,Direct,SLV_MAN,IDAS_CAMPAIGN_MAPPING,CAMPAIGN_MAPPING,PSOUR,,,varchar,,,,
MAN,IDAS_Campaign_Mapping,Period Start,date,NULL,BRZ_MAN,IDAS_CAMPAIGN_MAPPING,Period Start,date,,Direct,SLV_MAN,IDAS_CAMPAIGN_MAPPING,CAMPAIGN_MAPPING,PERIOD_START,,,date,,,,
MAN,IDAS_Campaign_Mapping,Period End,date,NULL,BRZ_MAN,IDAS_CAMPAIGN_MAPPING,Period End,date,,Direct,SLV_MAN,IDAS_CAMPAIGN_MAPPING,CAMPAIGN_MAPPING,PERIOD_END,,,date,,,,
MAN,IDAS_Campaign_Mapping,APE_MIX,varchar,1000,BRZ_MAN,IDAS_CAMPAIGN_MAPPING,APE_MIX,varchar,,Direct,SLV_MAN,IDAS_CAMPAIGN_MAPPING,CAMPAIGN_MAPPING,APE_MIX,,,varchar,,,,
MAN,IDAS_PROCESSTYPE_GROSS,ENTITY,varchar,100,BRZ_MAN,IDAS_PROCESSTYPE_GROSS,ENTITY,varchar,,Direct,SLV_MAN,IDAS_PROCESSTYPE_GROSS,PROCESSTYPE_GROSS,ENTITY_CD,,,varchar,,,,
MAN,IDAS_PROCESSTYPE_GROSS,SYSTEM,varchar,100,BRZ_MAN,IDAS_PROCESSTYPE_GROSS,SYSTEM,varchar,,Direct,SLV_MAN,IDAS_PROCESSTYPE_GROSS,PROCESSTYPE_GROSS,SRC_SYSTEM,,,varchar,,,,
MAN,IDAS_PROCESSTYPE_GROSS,PROCESS_TYPE,varchar,100,BRZ_MAN,IDAS_PROCESSTYPE_GROSS,PROCESS_TYPE,varchar,,Direct,SLV_MAN,IDAS_PROCESSTYPE_GROSS,PROCESSTYPE_GROSS,PROCESS_TYPE,,,varchar,,,,
MAN,IDAS_PROCESSTYPE_GROSS,FLAG_GROSS,bit,NULL,BRZ_MAN,IDAS_PROCESSTYPE_GROSS,FLAG_GROSS,varchar,,Direct,SLV_MAN,IDAS_PROCESSTYPE_GROSS,PROCESSTYPE_GROSS,IS_GROSS,,,boolean,,,,
MAN,INDO_DAILY,PERIODKEY,int,NULL,BRZ_MAN,INDO_DAILY,PERIODKEY,integer,,Direct,SLV_MAN,INDO_DAILY,INDO_DAILY,PERIOD_KEY,,,integer,,,,
MAN,INDO_DAILY,ENTITY,varchar,50,BRZ_MAN,INDO_DAILY,ENTITY,varchar,,Direct,SLV_MAN,INDO_DAILY,INDO_DAILY,ENTITY,,,varchar,,,,
MAN,INDO_DAILY,CHANNEL,varchar,100,BRZ_MAN,INDO_DAILY,CHANNEL,varchar,,Direct,SLV_MAN,INDO_DAILY,INDO_DAILY,CHANNEL_GRP,,,varchar,,,,
MAN,INDO_DAILY,SUBCHANNEL,varchar,100,BRZ_MAN,INDO_DAILY,SUBCHANNEL,varchar,,Direct,SLV_MAN,INDO_DAILY,INDO_DAILY,SUBCHANNEL_CD,,,varchar,,,,
MAN,INDO_DAILY,APE ISSUE,float,NULL,BRZ_MAN,INDO_DAILY,APE ISSUE,float,,Direct,SLV_MAN,INDO_DAILY,INDO_DAILY,ISSUED_APE_AMT,,,float,,,,
MAN,INDO_DAILY,APE ISSUED TARGET,float,NULL,BRZ_MAN,INDO_DAILY,APE ISSUED TARGET,float,,Direct,SLV_MAN,INDO_DAILY,INDO_DAILY,ISSUED_APE_TARGET_AMT,,,float,,,,
MAN,INDO_DAILY,CASE ISSUED,float,NULL,BRZ_MAN,INDO_DAILY,CASE ISSUED,float,,Direct,SLV_MAN,INDO_DAILY,INDO_DAILY,ISSUED_CASE_CNT,,,float,,,,
MAN,INDO_DAILY,APE PENDING,float,NULL,BRZ_MAN,INDO_DAILY,APE PENDING,float,,Direct,SLV_MAN,INDO_DAILY,INDO_DAILY,PENDING_APE_AMT,,,float,,,,
MAN,INDO_DAILY,CASE PENDING,float,NULL,BRZ_MAN,INDO_DAILY,CASE PENDING,float,,Direct,SLV_MAN,INDO_DAILY,INDO_DAILY,PENDING_CASE_CNT,,,float,,,,
MAN,IDAS_INDO_DAILY_BUDGET,DATE,date,NULL,BRZ_MAN,IDAS_INDO_DAILY_BUDGET,DATE,date,,Direct,SLV_MAN,IDAS_INDO_DAILY_BUDGET,INDO_DAILY_BUDGET,DT,,,date,,,,
MAN,IDAS_INDO_DAILY_BUDGET,YEAR,int,NULL,BRZ_MAN,IDAS_INDO_DAILY_BUDGET,YEAR,integer,,Direct,SLV_MAN,IDAS_INDO_DAILY_BUDGET,INDO_DAILY_BUDGET,YR,,,integer,,,,
MAN,IDAS_INDO_DAILY_BUDGET,MONTH,int,NULL,BRZ_MAN,IDAS_INDO_DAILY_BUDGET,MONTH,integer,,Direct,SLV_MAN,IDAS_INDO_DAILY_BUDGET,INDO_DAILY_BUDGET,MONTH,,,integer,,,,
MAN,IDAS_INDO_DAILY_BUDGET,ENTITY,varchar,20,BRZ_MAN,IDAS_INDO_DAILY_BUDGET,ENTITY,varchar,,Direct,SLV_MAN,IDAS_INDO_DAILY_BUDGET,INDO_DAILY_BUDGET,ENTITY,,,varchar,,,,
MAN,IDAS_INDO_DAILY_BUDGET,CHANNEL,varchar,50,BRZ_MAN,IDAS_INDO_DAILY_BUDGET,CHANNEL,varchar,,Direct,SLV_MAN,IDAS_INDO_DAILY_BUDGET,INDO_DAILY_BUDGET,CHANNEL,,,varchar,,,,
MAN,IDAS_INDO_DAILY_BUDGET,DAILY TARGET,float,NULL,BRZ_MAN,IDAS_INDO_DAILY_BUDGET,DAILY TARGET,float,,Direct,SLV_MAN,IDAS_INDO_DAILY_BUDGET,INDO_DAILY_BUDGET,DAILY_TARGET,,,float,,,,
MAN,IDAS_INDO_DAILY_BUDGET,WORKING DAY,int,NULL,BRZ_MAN,IDAS_INDO_DAILY_BUDGET,WORKING DAY,integer,,Direct,SLV_MAN,IDAS_INDO_DAILY_BUDGET,INDO_DAILY_BUDGET,WORKING_DAY,,,integer,,,,
MAN,IDAS_INDO_DAILY_BUDGET,LOGDATE,datetime,NULL,BRZ_MAN,IDAS_INDO_DAILY_BUDGET,LOGDATE,timestamp_ntz,,Direct,SLV_MAN,IDAS_INDO_DAILY_BUDGET,INDO_DAILY_BUDGET,LOG_DT,,,timestamp_ntz,,,,
MAN,IDAS_INDO_DAILY_MAPPING,ENTITY,varchar,20,BRZ_MAN,IDAS_INDO_DAILY_MAPPING,ENTITY,varchar,,Direct,SLV_MAN,IDAS_INDO_DAILY_MAPPING,INDO_DAILY_MAPPING,ENTITY,,,varchar,,,,
MAN,IDAS_INDO_DAILY_MAPPING,CHANNEL,varchar,100,BRZ_MAN,IDAS_INDO_DAILY_MAPPING,CHANNEL,varchar,,Direct,SLV_MAN,IDAS_INDO_DAILY_MAPPING,INDO_DAILY_MAPPING,CHANNEL,,,varchar,,,,
MAN,IDAS_INDO_DAILY_MAPPING,SUBCHANNEL,varchar,100,BRZ_MAN,IDAS_INDO_DAILY_MAPPING,SUBCHANNEL,varchar,,Direct,SLV_MAN,IDAS_INDO_DAILY_MAPPING,INDO_DAILY_MAPPING,SUB_CHANNEL,,,varchar,,,,
MAN,IDAS_INDO_DAILY_MAPPING,MASTERPRODUCT_ENTITY,varchar,20,BRZ_MAN,IDAS_INDO_DAILY_MAPPING,MASTERPRODUCT_ENTITY,varchar,,Direct,SLV_MAN,IDAS_INDO_DAILY_MAPPING,INDO_DAILY_MAPPING,MASTER_PRODUCT_ENTITY,,,varchar,,,,
MAN,IDAS_INDO_DAILY_MAPPING,MASTERPRODUCT_SYSTEM,varchar,100,BRZ_MAN,IDAS_INDO_DAILY_MAPPING,MASTERPRODUCT_SYSTEM,varchar,,Direct,SLV_MAN,IDAS_INDO_DAILY_MAPPING,INDO_DAILY_MAPPING,MASTER_PRODUCT_SYSTEM,,,varchar,,,,
MAN,IDAS_INDO_DAILY_MAPPING,MASTERPRODUCT_CHANNEL,varchar,1000,BRZ_MAN,IDAS_INDO_DAILY_MAPPING,MASTERPRODUCT_CHANNEL,varchar,,Direct,SLV_MAN,IDAS_INDO_DAILY_MAPPING,INDO_DAILY_MAPPING,MASTER_PRODUCT_CHANNEL,,,varchar,,,,
MAN,IDAS_INDO_DAILY_MAPPING,MASTERPRODUCT_PRODUCT_GROUP,varchar,1000,BRZ_MAN,IDAS_INDO_DAILY_MAPPING,MASTERPRODUCT_PRODUCT_GROUP,varchar,,Direct,SLV_MAN,IDAS_INDO_DAILY_MAPPING,INDO_DAILY_MAPPING,MASTER_PRODUCT_GROUP,,,varchar,,,,
MAN,Dim_RangeAging,RangeKey,int,NULL,BRZ_MAN,DIM_RANGEAGING,RANGEKEY,integer,,Direct,SLV_MAN,DIM_RANGE_AGING,DIM_RANGE_AGING,,,,,,,,
MAN,Dim_RangeAging,EntityKey,bigint,NULL,BRZ_MAN,DIM_RANGEAGING,ENTITYKEY,bigint,,Direct,SLV_MAN,DIM_RANGE_AGING,DIM_RANGE_AGING,,,,,,,,
MAN,Dim_RangeAging,ChannelKey,bigint,NULL,BRZ_MAN,DIM_RANGEAGING,CHANNELKEY,bigint,,Direct,SLV_MAN,DIM_RANGE_AGING,DIM_RANGE_AGING,,,,,,,,
MAN,Dim_RangeAging,RangeAltKey,char,50,BRZ_MAN,DIM_RANGEAGING,RANGEALTKEY,varchar,,Direct,SLV_MAN,DIM_RANGE_AGING,DIM_RANGE_AGING,,,,,,,,
